Transaction ID,Day,Month,Year,Day Name,Brand,Units Sold,Price Per Unit,Customer Name,Customer Age,City,Payment Method,Customer Ratings,Mobile Model
2157,13,6,2023,Tuesday,Vivo,2,37569,Bina Patel,38,Delhi,Cash,2,Vivo S1
2158,13,6,2023,Tuesday,OnePlus,6,69506.73,Arun Iyer,19,Delhi,Cash,5,OnePlus 8T
2159,13,6,2023,Tuesday,Samsung,6,23613.15,Aditya Jain,22,Ranchi,Credit Card,4,Galaxy Note 20
2160,14,6,2023,Wednesday,Apple,5,28649.81,Deepika Prasad,26,Mumbai,Credit Card,2,iPhone 12
2161,14,6,2023,Wednesday,Vivo,5,69054.44,Priya Varma,37,Kanpur,Debit Card,1,Vivo V20
2162,14,6,2023,Wednesday,OnePlus,3,59905.49,Ravi Kaur,35,Mumbai,Credit Card,4,OnePlus Nord
2163,14,6,2023,Wednesday,OnePlus,2,38187.95,Amit Ghosh,39,Patna,Debit Card,5,OnePlus 8T
2164,15,6,2023,Thursday,OnePlus,7,43275.81,Vijay Malhotra,25,Delhi,Cash,5,OnePlus 9
2165,15,6,2023,Thursday,OnePlus,1,60590.68,Pankaj Desai,51,Hyderabad,Cash,4,OnePlus 9
2166,15,6,2023,Thursday,OnePlus,6,38858.81,Isha Thakur,26,Delhi,Cash,4,OnePlus Nord
2167,15,6,2023,Thursday,Apple,6,22361.42,Tapan Nair,24,Mumbai,Debit Card,2,iPhone 11
2168,16,6,2023,Friday,Vivo,3,59706.67,Tapan Rathod,47,Kanpur,Credit Card,5,Vivo V20
2169,16,6,2023,Friday,OnePlus,2,42266.35,Vijay Varma,35,Indore,Credit Card,2,OnePlus 9
2170,16,6,2023,Friday,Xiaomi,2,19182.56,Rajesh Sheth,44,Lucknow,Credit Card,2,Redmi Note 10
2171,17,6,2023,Saturday,Xiaomi,9,40335.15,Arun Verma,33,Chennai,UPI,1,Redmi Note 10
2172,17,6,2023,Saturday,Vivo,5,34792.2,Krishna Sharma,38,Mumbai,Cash,2,Vivo V20
2173,17,6,2023,Saturday,Samsung,7,62610.55,Devendra Luthra,22,Mumbai,Cash,4,Galaxy S21
2174,18,6,2023,Sunday,Samsung,5,17563.33,Priya Varma,46,Bhopal,UPI,4,Galaxy Note 20
2175,18,6,2023,Sunday,Samsung,7,62512.59,Bina Jain,54,Bhopal,Cash,4,Galaxy A51
2176,18,6,2023,Sunday,Xiaomi,4,40732.66,Krishna Joshi,39,Jodhpur,Cash,1,Redmi 9
2177,18,6,2023,Sunday,Samsung,8,34261.87,Deepika Prasad,31,Mumbai,UPI,4,Galaxy A51
2178,19,6,2023,Monday,Apple,7,19718.03,Deepika Alva,36,Delhi,Cash,4,iPhone 12
2179,19,6,2023,Monday,OnePlus,5,52049.08,Meena Pillai,52,Delhi,Credit Card,4,OnePlus Nord
2180,19,6,2023,Monday,Xiaomi,6,65608.4,Vinod Prasad,41,Coimbatore,UPI,4,Mi 11
2181,20,6,2023,Tuesday,Vivo,5,32522.64,Pooja Goyal,59,Jodhpur,Cash,5,Vivo V20
2182,20,6,2023,Tuesday,Vivo,7,24495.1,Pooja Joshi,23,Delhi,Credit Card,2,Vivo Y51
2183,20,6,2023,Tuesday,OnePlus,2,43292.02,Yogesh Menon,20,Vadodara,Debit Card,2,OnePlus 9
2184,21,6,2023,Wednesday,Xiaomi,5,57771.16,Amit Ahuja,51,Patna,Cash,4,Redmi Note 10
2185,21,6,2023,Wednesday,Samsung,3,10226.06,Rajesh Chaudhary,19,Bangalore,UPI,4,Galaxy A51
2186,21,6,2023,Wednesday,Samsung,9,47882.65,Bhavana Rawat,32,Delhi,Credit Card,4,Galaxy Note 20
2187,21,6,2023,Wednesday,Apple,6,45790.96,Anita Joshi,54,Kolkata,Debit Card,1,iPhone SE
2188,22,6,2023,Thursday,Apple,3,29089.13,Prashant Dutta,32,Madurai,Debit Card,4,iPhone 12
2189,22,6,2023,Thursday,Samsung,7,37085.38,Vivek Pathak,49,Delhi,Cash,4,Galaxy Note 20
2190,22,6,2023,Thursday,Vivo,4,24817.79,Kiran Patel,38,Ludhiana,Debit Card,4,Vivo Y51
2191,22,6,2023,Thursday,Vivo,3,57393.14,Sumit Chatterjee,34,Mumbai,UPI,4,Vivo V20
2192,23,6,2023,Friday,Apple,8,48072.1,Pooja Arora,51,Delhi,Debit Card,5,iPhone SE
2193,23,6,2023,Friday,OnePlus,4,41962.7,Arun Ghosh,49,Indore,Cash,4,OnePlus 9
2194,23,6,2023,Friday,Samsung,1,33551.57,Deepika Prasad,40,Patna,Debit Card,5,Galaxy Note 20
2195,24,6,2023,Saturday,Apple,6,27483.06,Devendra Thakur,52,Mumbai,Cash,4,iPhone 11
2196,24,6,2023,Saturday,Apple,1,59364.19,Pankaj Shah,54,Patna,Debit Card,1,iPhone 11
2197,24,6,2023,Saturday,Samsung,5,37084.46,Mala Goyal,58,Delhi,Credit Card,2,Galaxy S21
2198,24,6,2023,Saturday,Samsung,7,40086.85,Manoj Luthra,54,Lucknow,Cash,2,Galaxy Note 20
2199,25,6,2023,Sunday,Vivo,6,41249.72,Pooja Sharma,50,Bhopal,UPI,2,Vivo Y51
2200,25,6,2023,Sunday,OnePlus,2,36902.02,Ravi Solanki,42,Delhi,UPI,2,OnePlus Nord
2201,25,6,2023,Sunday,OnePlus,4,25365.31,Rajesh Mishra,54,Ranchi,Debit Card,4,OnePlus Nord
2202,26,6,2023,Monday,Samsung,2,17220.43,Amit Das,57,Mumbai,Credit Card,2,Galaxy Note 20
2203,26,6,2023,Monday,Xiaomi,1,15912.24,Anand Siddiqui,38,Mumbai,Debit Card,4,Redmi 9
2204,26,6,2023,Monday,Apple,3,55447.75,Bina Solanki,55,Patna,Debit Card,1,iPhone 12
2205,26,6,2023,Monday,Apple,3,23411.67,Kavita Nair,57,Vadodara,Credit Card,4,iPhone SE
2206,27,6,2023,Tuesday,Samsung,7,13340.37,Isha Desai,51,Rajkot,Cash,4,Galaxy A51
2207,27,6,2023,Tuesday,Xiaomi,1,57851.04,Anjali Alva,36,Mumbai,UPI,4,Redmi 9
2208,27,6,2023,Tuesday,Vivo,9,19243.7,Vivek Patel,44,Mumbai,Credit Card,4,Vivo S1
2209,28,6,2023,Wednesday,Samsung,6,47508.77,Mala Siddiqui,26,Mumbai,Debit Card,4,Galaxy S21
2210,28,6,2023,Wednesday,Samsung,4,30318.6,Priyanka Pillai,22,Delhi,Cash,4,Galaxy A51
2211,28,6,2023,Wednesday,Apple,3,17588.82,Mala Chatterjee,22,Delhi,Debit Card,1,iPhone 11
2212,28,6,2023,Wednesday,Samsung,3,34868.86,Bhavana Mishra,42,Ludhiana,Cash,5,Galaxy A51
2213,29,6,2023,Thursday,Samsung,2,10888.53,Sunil Kumar,43,Lucknow,UPI,4,Galaxy A51
2214,29,6,2023,Thursday,Samsung,2,60462.7,Anjali Rao,36,Patna,UPI,4,Galaxy Note 20
2215,29,6,2023,Thursday,Apple,5,40809.88,Sumit Teja,47,Delhi,Cash,4,iPhone 12
2216,30,6,2023,Friday,Vivo,9,18349.6,Shruti Mehta,53,Ludhiana,UPI,2,Vivo Y51
2217,30,6,2023,Friday,Vivo,2,24218.82,Sachin Iyer,33,Hyderabad,Debit Card,2,Vivo Y51
2218,30,6,2023,Friday,Samsung,2,36878.51,Pooja Thakur,24,Delhi,Cash,1,Galaxy Note 20
2219,1,7,2023,Saturday,Apple,6,21332.16,Ravi Gupta,35,Ludhiana,Debit Card,2,iPhone 11
2220,1,7,2023,Saturday,Vivo,2,26115.95,Sumit Malhotra,38,Hyderabad,Cash,5,Vivo S1
2221,1,7,2023,Saturday,Vivo,4,42063.13,Priyanka Dutta,48,Delhi,Debit Card,4,Vivo S1
2222,2,7,2023,Sunday,Vivo,6,59956.54,Amit Sheth,18,Delhi,UPI,1,Vivo S1
2223,2,7,2023,Sunday,Apple,5,34110.38,Anita Mathur,20,Vadodara,Credit Card,2,iPhone SE
2224,2,7,2023,Sunday,Apple,1,53018.52,Isha Menon,48,Bhopal,Debit Card,2,iPhone 12
2225,2,7,2023,Sunday,Samsung,6,62601.05,Neeta Mathur,42,Bangalore,Cash,4,Galaxy A51
2226,3,7,2023,Monday,OnePlus,1,22978.06,Lata Verma,25,Hyderabad,UPI,1,OnePlus Nord
2227,3,7,2023,Monday,Vivo,3,58431.52,Rajesh Yadav,18,Kanpur,Cash,4,Vivo V20
2228,3,7,2023,Monday,OnePlus,5,55444.13,Kiran Gupta,24,Kolkata,Debit Card,1,OnePlus 8T
2229,4,7,2023,Tuesday,Apple,5,31416.24,Vijay Siddiqui,24,Jodhpur,Cash,2,iPhone SE
2230,4,7,2023,Tuesday,Apple,6,69371.2,Reena Dutta,25,Delhi,Cash,4,iPhone SE
2231,4,7,2023,Tuesday,Apple,8,25754.34,Pooja Ahuja,36,Lucknow,Debit Card,4,iPhone 11
2232,5,7,2023,Wednesday,OnePlus,5,25288.2,Neeta Desai,34,Lucknow,UPI,5,OnePlus Nord
2233,5,7,2023,Wednesday,Apple,1,56335.55,Rohan Pathak,28,Mumbai,UPI,4,iPhone 11
2234,5,7,2023,Wednesday,Samsung,5,36079.44,Deepika Das,58,Jodhpur,Debit Card,1,Galaxy Note 20
2235,5,7,2023,Wednesday,Apple,3,29847.7,Sanjay Das,28,Delhi,UPI,5,iPhone 11
2236,6,7,2023,Thursday,Xiaomi,4,20719.77,Manoj Siddiqui,55,Hyderabad,Credit Card,4,Redmi 9
2237,6,7,2023,Thursday,OnePlus,8,55919.95,Pooja Patel,58,Rajkot,Cash,4,OnePlus 8T
2238,6,7,2023,Thursday,Xiaomi,7,57179.31,Namita Malhotra,19,Delhi,Debit Card,5,Redmi 9
2239,6,7,2023,Thursday,Apple,5,43993.84,Pankaj Patel,21,Bangalore,Credit Card,2,iPhone 12
2240,7,7,2023,Friday,Samsung,2,67438.82,Prashant Roy,45,Mumbai,Cash,4,Galaxy Note 20
2241,7,7,2023,Friday,Vivo,6,29089.8,Radha Alva,50,Madurai,Debit Card,4,Vivo S1
2242,7,7,2023,Friday,Apple,6,23177.14,Sunil Reddy,28,Chennai,UPI,2,iPhone 11
2243,8,7,2023,Saturday,Samsung,6,50648.01,Umesh Kulkarni,20,Coimbatore,Debit Card,4,Galaxy A51
2244,8,7,2023,Saturday,OnePlus,9,55504.52,Sunita Mehta,57,Coimbatore,Debit Card,2,OnePlus Nord
2245,8,7,2023,Saturday,Xiaomi,8,23494.36,Pooja Thakur,22,Mumbai,Cash,2,Redmi Note 10
2246,9,7,2023,Sunday,Xiaomi,8,14596.65,Amit Joshi,38,Mumbai,Cash,2,Mi 11
2247,9,7,2023,Sunday,Xiaomi,1,58630.99,Sneha Ghosh,39,Bhopal,Cash,5,Redmi 9
2248,9,7,2023,Sunday,OnePlus,5,68590.12,Ravi Siddiqui,54,Rajkot,Credit Card,4,OnePlus 9
2249,9,7,2023,Sunday,Samsung,7,48680.34,Amit Ghosh,28,Hyderabad,UPI,2,Galaxy A51
2250,10,7,2023,Monday,OnePlus,6,26672.01,Bhavana Srivastava,39,Indore,Debit Card,4,OnePlus Nord
2251,10,7,2023,Monday,Xiaomi,5,69800.36,Harish Solanki,58,Chennai,Debit Card,2,Redmi Note 10
2252,10,7,2023,Monday,Apple,8,63596,Umesh Ghosh,30,Rajkot,UPI,2,iPhone 11
2253,10,7,2023,Monday,Vivo,3,40802.84,Mala Chatterjee,20,Lucknow,Debit Card,2,Vivo V20
2254,11,7,2023,Tuesday,OnePlus,6,59519.28,Anjali Varma,30,Delhi,Cash,5,OnePlus 8T
2255,11,7,2023,Tuesday,OnePlus,5,58949.23,Navin Verma,45,Delhi,Debit Card,2,OnePlus Nord
2256,11,7,2023,Tuesday,Samsung,8,66087.94,Amit Srivastava,28,Mumbai,UPI,2,Galaxy A51
2257,11,7,2023,Tuesday,Samsung,4,60455.43,Neeta Sharma,28,Hyderabad,Credit Card,2,Galaxy S21
2258,12,7,2023,Wednesday,OnePlus,8,48620.75,Pankaj Sheth,38,Bangalore,Credit Card,2,OnePlus 9
2259,12,7,2023,Wednesday,Xiaomi,2,46558.22,Kiran Deshmukh,38,Mumbai,UPI,2,Redmi Note 10
2260,12,7,2023,Wednesday,Vivo,9,38041.44,Kavita Gupta,24,Mumbai,Debit Card,2,Vivo S1
2261,12,7,2023,Wednesday,Samsung,9,47589.14,Jyoti Mehta,34,Bhopal,Debit Card,4,Galaxy Note 20
2262,13,7,2023,Thursday,Xiaomi,6,57713,Sumit Roy,31,Ranchi,Credit Card,2,Redmi Note 10
2263,13,7,2023,Thursday,Apple,4,68142.26,Kiran Singh,50,Mumbai,Debit Card,2,iPhone 11
2264,13,7,2023,Thursday,Samsung,4,38037.24,Bhavana Sheth,28,Madurai,Credit Card,5,Galaxy S21
2265,13,7,2023,Thursday,Xiaomi,6,44419.19,Meena Dutta,30,Chennai,UPI,2,Redmi Note 10
2266,14,7,2023,Friday,Xiaomi,5,36688.33,Aditya Nair,18,Indore,UPI,5,Redmi Note 10
2267,14,7,2023,Friday,Vivo,6,50109.32,Nikhil Ahuja,51,Delhi,Debit Card,3,Vivo V20
2268,14,7,2023,Friday,Vivo,7,47795.23,Monika Kumar,26,Mumbai,Cash,5,Vivo S1
2269,15,7,2023,Saturday,Apple,7,11070.03,Isha Kaur,30,Vadodara,Cash,3,iPhone SE
2270,15,7,2023,Saturday,Xiaomi,9,42469.69,Priyanka Mishra,54,Delhi,Credit Card,3,Redmi Note 10
2271,15,7,2023,Saturday,Xiaomi,8,15309.21,Sunil Jain,47,Delhi,UPI,5,Redmi 9
2272,15,7,2023,Saturday,Vivo,6,11583.02,Arun Iyer,58,Delhi,Credit Card,4,Vivo S1
2273,16,7,2023,Sunday,Samsung,6,57471.83,Manoj Kapoor,54,Ludhiana,UPI,5,Galaxy A51
2274,16,7,2023,Sunday,Samsung,5,25518.99,Anita Shah,24,Mumbai,Credit Card,2,Galaxy A51
2275,16,7,2023,Sunday,OnePlus,1,30439.3,Arun Siddiqui,31,Ranchi,Credit Card,5,OnePlus 8T
2276,17,7,2023,Monday,Vivo,9,13845.08,Arun Yadav,23,Ranchi,Credit Card,4,Vivo Y51
2277,17,7,2023,Monday,OnePlus,9,20770.02,Prashant Arora,51,Bangalore,Debit Card,5,OnePlus Nord
2278,17,7,2023,Monday,Vivo,9,55936.29,Sanjay Das,33,Delhi,Cash,4,Vivo Y51
2279,18,7,2023,Tuesday,Apple,8,39611.85,Pankaj Nambiar,54,Mumbai,UPI,2,iPhone 12
2280,18,7,2023,Tuesday,Xiaomi,3,62840.11,Jyoti Ahuja,53,Delhi,Credit Card,2,Mi 11
2281,18,7,2023,Tuesday,Apple,1,33834.53,Monika Bhatnagar,23,Mumbai,Cash,4,iPhone 12
2282,19,7,2023,Wednesday,Vivo,8,26122.04,Tanuja Rao,25,Delhi,Credit Card,4,Vivo Y51
2283,19,7,2023,Wednesday,Xiaomi,7,30855.99,Kunal Malhotra,41,Delhi,Credit Card,4,Mi 11
2284,19,7,2023,Wednesday,Samsung,5,52766.31,Rohan Jain,20,Gorakhpur,UPI,2,Galaxy S21
2285,19,7,2023,Wednesday,Samsung,7,43300.34,Mala Verma,21,Coimbatore,Debit Card,3,Galaxy S21
2286,20,7,2023,Thursday,OnePlus,4,64251.47,Prashant Mathur,49,Kanpur,Credit Card,4,OnePlus Nord
2287,20,7,2023,Thursday,Vivo,9,46130.13,Pankaj Kapoor,18,Coimbatore,UPI,2,Vivo Y51
2288,20,7,2023,Thursday,Vivo,2,39581.09,Isha Singh,51,Delhi,Debit Card,2,Vivo V20
2289,21,7,2023,Friday,Samsung,9,57145.16,Pooja Pathak,26,Patna,Debit Card,4,Galaxy A51
2290,21,7,2023,Friday,Apple,9,66852.03,Namita Deshmukh,29,Chennai,Cash,3,iPhone 12
2291,21,7,2023,Friday,Xiaomi,5,31350.75,Deepika Solanki,27,Mumbai,Cash,2,Redmi 9
2292,22,7,2023,Saturday,Apple,1,24992.57,Sneha Patel,27,Madurai,Credit Card,2,iPhone SE
2293,22,7,2023,Saturday,Apple,7,46973.04,Vivek Mehta,40,Vadodara,Cash,3,iPhone 12
2294,22,7,2023,Saturday,Samsung,4,39932.37,Kiran Alva,23,Bangalore,UPI,2,Galaxy S21
2295,22,7,2023,Saturday,Samsung,9,69351.13,Anita Pillai,41,Ranchi,UPI,3,Galaxy Note 20
2296,23,7,2023,Sunday,Samsung,6,37741.71,Krishna Menon,41,Delhi,Cash,5,Galaxy Note 20
2297,23,7,2023,Sunday,OnePlus,3,14459.89,Manoj Nambiar,38,Mumbai,UPI,5,OnePlus Nord
2298,23,7,2023,Sunday,Apple,6,68642.14,Shruti Sharma,59,Delhi,UPI,5,iPhone 12
2299,24,7,2023,Monday,Vivo,6,60615.22,Krishna Rao,48,Delhi,Credit Card,2,Vivo Y51
2300,24,7,2023,Monday,Xiaomi,5,20695.01,Anjali Jain,58,Delhi,Credit Card,5,Redmi 9
2301,24,7,2023,Monday,OnePlus,2,64276.32,Lata Kumar,47,Mumbai,UPI,2,OnePlus 8T
2302,25,7,2023,Tuesday,Vivo,2,30440.01,Kavita Teja,51,Kanpur,Cash,2,Vivo S1
2303,25,7,2023,Tuesday,Apple,7,32626.72,Kiran Solanki,35,Bangalore,UPI,5,iPhone 11
2304,25,7,2023,Tuesday,Samsung,2,64383.49,Isha Ghosh,29,Patna,Debit Card,3,Galaxy S21
2305,25,7,2023,Tuesday,Apple,6,41806.93,Nikhil Luthra,52,Delhi,Debit Card,3,iPhone SE
2306,26,7,2023,Wednesday,Xiaomi,5,18265.78,Lata Verma,24,Delhi,Debit Card,2,Redmi 9
2307,26,7,2023,Wednesday,OnePlus,4,32143.37,Kiran Ghosh,58,Delhi,Credit Card,3,OnePlus 8T
2308,26,7,2023,Wednesday,OnePlus,7,53325.85,Umesh Patel,57,Delhi,Cash,4,OnePlus 8T
2309,27,7,2023,Thursday,Xiaomi,8,20451.05,Arun Deshmukh,42,Bhopal,UPI,3,Mi 11
2310,27,7,2023,Thursday,Vivo,4,45413.87,Lalita Rao,23,Mumbai,Cash,2,Vivo V20
2311,27,7,2023,Thursday,Vivo,1,51716.45,Shruti Roy,18,Chennai,Cash,3,Vivo Y51
2312,28,7,2023,Friday,OnePlus,1,30631.21,Bhavana Reddy,33,Mumbai,Cash,2,OnePlus 8T
2313,28,7,2023,Friday,OnePlus,1,51632.84,Deepika Dutta,21,Chennai,Debit Card,3,OnePlus 9
2314,28,7,2023,Friday,Samsung,1,63052.44,Vijay Das,46,Lucknow,UPI,2,Galaxy Note 20
2315,29,7,2023,Saturday,Vivo,5,38327,Ravi Prasad,55,Kanpur,Credit Card,4,Vivo V20
2316,29,7,2023,Saturday,Xiaomi,4,32974.56,Namita Rao,45,Kolkata,Cash,5,Redmi Note 10
2317,29,7,2023,Saturday,Vivo,9,25069.5,Ayesha Menon,39,Madurai,Cash,4,Vivo Y51
2318,29,7,2023,Saturday,Samsung,3,46252.33,Umesh Srivastava,25,Delhi,Debit Card,2,Galaxy S21
2319,30,7,2023,Sunday,OnePlus,7,62791.12,Ravi Kumar,49,Delhi,Debit Card,4,OnePlus 8T
2320,30,7,2023,Sunday,OnePlus,8,29479.68,Krishna Nambiar,50,Indore,UPI,4,OnePlus 9
2321,30,7,2023,Sunday,Samsung,6,33774.13,Monika Rawat,30,Delhi,Credit Card,2,Galaxy A51
2322,30,7,2023,Sunday,Xiaomi,1,34397.53,Anand Kapoor,44,Mumbai,Credit Card,2,Mi 11
2323,31,7,2023,Monday,OnePlus,8,43648.74,Anita Dutta,35,Delhi,Debit Card,5,OnePlus Nord
2324,31,7,2023,Monday,Apple,3,23704.54,Mala Mathur,35,Madurai,UPI,5,iPhone SE
2325,31,7,2023,Monday,OnePlus,8,59332.67,Rajesh Shah,30,Lucknow,Cash,3,OnePlus Nord
2326,31,7,2023,Monday,Apple,4,27736.14,Rajesh Yadav,39,Jodhpur,UPI,2,iPhone SE
2327,1,8,2023,Tuesday,Samsung,8,52321.76,Kavita Goyal,31,Ranchi,Credit Card,2,Galaxy Note 20
2328,1,8,2023,Tuesday,Samsung,1,40792.94,Priya Reddy,28,Mumbai,Debit Card,4,Galaxy S21
2329,1,8,2023,Tuesday,OnePlus,3,45153.86,Ravi Gupta,56,Mumbai,Cash,4,OnePlus 8T
2330,2,8,2023,Wednesday,Vivo,6,20776.52,Sunil Gupta,39,Delhi,Cash,5,Vivo Y51
2331,2,8,2023,Wednesday,Apple,9,54101.39,Prashant Das,53,Ranchi,Credit Card,2,iPhone 12
2332,2,8,2023,Wednesday,Xiaomi,2,21317.23,Nikhil Patel,34,Ranchi,Cash,2,Redmi 9
2333,3,8,2023,Thursday,OnePlus,1,16808.42,Priya Prasad,49,Indore,UPI,5,OnePlus 9
2334,3,8,2023,Thursday,Xiaomi,3,42800.77,Sachin Joshi,31,Delhi,Credit Card,2,Redmi 9
2335,3,8,2023,Thursday,OnePlus,4,52557.83,Priya Dutta,59,Gorakhpur,Credit Card,2,OnePlus 8T
2336,3,8,2023,Thursday,Vivo,5,13002.15,Monika Bhatnagar,46,Ranchi,Cash,4,Vivo V20
2337,4,8,2023,Friday,Vivo,3,14163.72,Ravi Thakur,23,Lucknow,Credit Card,4,Vivo V20
2338,4,8,2023,Friday,Vivo,2,58160.75,Krishna Rao,21,Delhi,Debit Card,5,Vivo S1
2339,4,8,2023,Friday,Vivo,2,58541.96,Ramesh Jain,28,Delhi,UPI,2,Vivo V20
2340,5,8,2023,Saturday,Samsung,7,24718.28,Kiran Siddiqui,57,Delhi,Credit Card,4,Galaxy Note 20
2341,5,8,2023,Saturday,Samsung,9,46913.69,Tapan Chatterjee,27,Hyderabad,Debit Card,2,Galaxy S21
2342,5,8,2023,Saturday,Apple,2,36590.8,Amit Joshi,45,Bangalore,Cash,5,iPhone 12
2343,6,8,2023,Sunday,Xiaomi,7,47961.76,Tapan Mishra,28,Indore,Credit Card,3,Mi 11
2344,6,8,2023,Sunday,OnePlus,7,61772.76,Reena Goyal,52,Delhi,Debit Card,2,OnePlus Nord
2345,6,8,2023,Sunday,OnePlus,7,14791.39,Kunal Shah,32,Gorakhpur,Cash,2,OnePlus 9
2346,6,8,2023,Sunday,Samsung,3,56679.07,Krishna Goyal,25,Jodhpur,Debit Card,5,Galaxy A51
2347,7,8,2023,Monday,OnePlus,7,39581.75,Anand Joshi,37,Ludhiana,Cash,3,OnePlus 9
2348,7,8,2023,Monday,Samsung,1,43847.62,Amit Ghosh,38,Ranchi,UPI,4,Galaxy Note 20
2349,7,8,2023,Monday,Apple,1,49235.88,Bhavana Bhatnagar,18,Delhi,Credit Card,2,iPhone SE
2350,7,8,2023,Monday,Xiaomi,5,65357.39,Krishna Rawat,46,Delhi,UPI,5,Redmi Note 10
2351,8,8,2023,Tuesday,Apple,2,13403.2,Nikhil Yadav,41,Delhi,UPI,2,iPhone SE
2352,8,8,2023,Tuesday,Vivo,9,11768.58,Ravi Prasad,47,Coimbatore,Credit Card,3,Vivo V20
2353,8,8,2023,Tuesday,Vivo,7,20695.71,Anita Srivastava,57,Delhi,UPI,3,Vivo Y51
2354,9,8,2023,Wednesday,Vivo,4,69186.86,Monika Nambiar,52,Rajkot,UPI,2,Vivo Y51
2355,9,8,2023,Wednesday,Apple,4,52904.58,Monika Solanki,50,Mumbai,Debit Card,2,iPhone 12
2356,9,8,2023,Wednesday,OnePlus,2,46878.47,Sunita Sharma,37,Patna,Cash,2,OnePlus 9
2357,10,8,2023,Thursday,Xiaomi,5,12822.34,Anjali Desai,33,Jodhpur,UPI,3,Redmi 9
2358,10,8,2023,Thursday,Vivo,4,62746.61,Ayesha Dutta,26,Kanpur,Credit Card,2,Vivo V20
2359,10,8,2023,Thursday,Vivo,1,58765.41,Manoj Thakur,48,Bangalore,Debit Card,4,Vivo S1
2360,11,8,2023,Friday,Vivo,8,49888,Monika Goyal,34,Delhi,Cash,3,Vivo V20
2361,11,8,2023,Friday,Xiaomi,3,30347.85,Priyanka Ghosh,48,Mumbai,UPI,2,Mi 11
2362,11,8,2023,Friday,Vivo,6,14230.3,Pankaj Mehta,40,Vadodara,UPI,2,Vivo S1
2363,11,8,2023,Friday,Xiaomi,4,44802.31,Tanuja Dutta,23,Kanpur,Credit Card,2,Redmi 9
2364,12,8,2023,Saturday,Vivo,9,53181.67,Kiran Pathak,47,Jodhpur,UPI,2,Vivo Y51
2365,12,8,2023,Saturday,Apple,7,15654.42,Priya Varma,24,Kolkata,Credit Card,3,iPhone SE
2366,12,8,2023,Saturday,Apple,9,48026.06,Arun Sheth,57,Madurai,UPI,2,iPhone 11
2367,12,8,2023,Saturday,Xiaomi,3,27181.96,Vinod Joshi,59,Mumbai,UPI,3,Mi 11
2368,13,8,2023,Sunday,Apple,1,55854.65,Vivek Mehta,28,Hyderabad,Credit Card,2,iPhone 11
2369,13,8,2023,Sunday,Xiaomi,5,42376.95,Sanjay Jain,51,Mumbai,Cash,4,Redmi Note 10
2370,13,8,2023,Sunday,Apple,3,17742.21,Kiran Chaudhary,29,Jodhpur,Debit Card,4,iPhone 11
2371,13,8,2023,Sunday,Apple,6,41591.17,Jyoti Rawat,44,Lucknow,Credit Card,4,iPhone SE
2372,14,8,2023,Monday,Xiaomi,8,33744.21,Monika Rawat,29,Ranchi,Cash,2,Redmi Note 10
2373,14,8,2023,Monday,OnePlus,4,20821.36,Bina Solanki,30,Delhi,Cash,2,OnePlus 8T
2374,14,8,2023,Monday,Apple,5,60490.94,Lalita Patel,25,Mumbai,Credit Card,2,iPhone 11
2375,14,8,2023,Monday,Vivo,5,10661.71,Krishna Nambiar,33,Jodhpur,Debit Card,3,Vivo Y51
2376,15,8,2023,Tuesday,OnePlus,4,28727.7,Nikhil Reddy,46,Mumbai,Credit Card,4,OnePlus Nord
2377,15,8,2023,Tuesday,Xiaomi,4,10755.7,Harish Kaur,52,Kanpur,UPI,3,Redmi Note 10
2378,15,8,2023,Tuesday,OnePlus,4,15760.42,Meena Desai,46,Mumbai,UPI,2,OnePlus 9
2379,16,8,2023,Wednesday,Samsung,4,27825.77,Aditya Prasad,48,Mumbai,Cash,5,Galaxy S21
2380,16,8,2023,Wednesday,Samsung,4,13256.27,Pooja Srivastava,30,Indore,UPI,5,Galaxy A51
2381,16,8,2023,Wednesday,Apple,5,45797.83,Amit Srivastava,29,Mumbai,Debit Card,2,iPhone 11
2382,16,8,2023,Wednesday,Apple,2,15211.77,Meena Roy,19,Madurai,Credit Card,2,iPhone 12
2383,17,8,2023,Thursday,Vivo,2,52102.82,Amit Rathod,50,Ludhiana,Debit Card,3,Vivo Y51
2384,17,8,2023,Thursday,OnePlus,9,13158.53,Devendra Menon,25,Delhi,Cash,2,OnePlus Nord
2385,17,8,2023,Thursday,Samsung,2,13558.53,Sunita Thakur,58,Mumbai,UPI,2,Galaxy S21
2386,17,8,2023,Thursday,Apple,6,28319.55,Sneha Prasad,57,Mumbai,UPI,5,iPhone SE
2387,18,8,2023,Friday,OnePlus,2,63794.29,Ramesh Solanki,58,Ranchi,Credit Card,4,OnePlus 9
2388,18,8,2023,Friday,Apple,5,48483.59,Anjali Desai,49,Kolkata,Debit Card,4,iPhone 12
2389,18,8,2023,Friday,Apple,4,56207.88,Namita Siddiqui,55,Delhi,Debit Card,2,iPhone 11
2390,18,8,2023,Friday,Samsung,7,18493.13,Ravi Kumar,45,Bhopal,Credit Card,2,Galaxy A51
2391,19,8,2023,Saturday,Samsung,7,60047.53,Kavita Kumar,32,Rajkot,UPI,2,Galaxy S21
2392,19,8,2023,Saturday,Apple,6,10488.77,Vinod Dutta,40,Delhi,Cash,5,iPhone 12
2393,19,8,2023,Saturday,Xiaomi,5,22783.44,Namita Goyal,41,Delhi,Cash,2,Redmi 9
